x
1.2683976162467386e-05
2.010171465949831e-06
6.691731492165374e-06
1.4783998123166445e-06
1.0051389077314284e-05
1.5455803589030422e-05
8.537901374371793e-06
1.3622078410922823e-05
1.2763931060877003e-05
2.4758088438869024e-05
6.874996950379843e-06
5.5322939795233315e-06
5.157029218346546e-06
1.3735406598323846e-06
4.360800523456854e-06
1.1296707632716332e-06
3.4164563740818604e-06
1.085294620523932e-05
3.324536188033206e-06
4.809967011866305e-06
1.8754688140922595e-05
4.621566154580946e-06
7.296459051180826e-06
2.0090384401220486e-05
1.2339383990488423e-05
2.063254896058604e-06
2.547496470133534e-06
3.0834821295280946e-06
3.582824224844557e-06
2.040813582504137e-06
6.157899073237119e-06
1.9575488005649598e-05
1.0659032431595743e-05
3.0695773630657856e-06
9.800730686139565e-06
1.91183605739261e-05
2.2697138284517304e-05
1.5182876157907502e-05
1.3454701024279587e-05
1.803798176077867e-05
2.8624767642523854e-06
8.100979188383341e-06
4.36305187546537e-06
7.86315915887152e-06
1.285862244874319e-05
1.7364641965591985e-05
1.7255293268909276e-05
1.6699656413399145e-05
8.637421118166833e-06
4.916324125862204e-06
1.9484964526885507e-05
9.487636396529977e-06
1.4585859089822374e-05
1.3232114136444248e-05
4.205211979038714e-06
1.1805590901679498e-05
2.1508403370829266e-05
1.5531264566631133e-05
5.317811453800706e-06
3.2441098102023456e-05
9.845184456897981e-06
9.983347571514883e-06
1.1226033228097906e-05
1.780404881205079e-05
5.902666914925562e-06
9.463421938477173e-06
1.647827709349267e-05
6.008394259764654e-06
1.1538799116860104e-05
8.337697488062617e-06
1.2212472778606558e-05
6.56016950597745e-06
1.0924808634764828e-05
1.669784619415905e-05
8.394113088550363e-06
1.8745627204747e-05
1.1759234892074308e-05
9.139130677117161e-06
1.1350232170835887e-05
1.2909824041796802e-05
2.4048374575945474e-05
1.59451353238877e-05
1.775421692916416e-05
1.9579717435560477e-05
1.0589193411681674e-05
2.6718755434878173e-05
1.9334788707966533e-05
1.2088175914577113e-05
1.6176412455392776e-05
2.021685330737336e-05
1.5014645392783103e-05
1.7698380000611217e-05
1.6801695225859233e-05
2.7292319292561482e-05
2.9168986016098478e-05
1.8035142798495443e-05
1.9857500719984792e-05
3.055672242087163e-05
2.1147015842170802e-05
1.6743664361205635e-05
1.9844521803040462e-05
2.3788634997125062e-05
2.514834407903156e-05
1.979800718948241e-05
2.4647845683548617e-05
2.9699465742903362e-05
4.28438996514596e-05
2.3047306377634012e-05
2.4092871991069594e-05
3.179689447830911e-05
3.555956095605926e-05
2.994627563711236e-05
3.312208942766958e-05
2.6805967095198555e-05
3.104708111710818e-05
3.9082293575525404e-05
3.63341414502269e-05
4.541934689589678e-05
3.306871576584857e-05
3.5950706636679787e-05
5.0474246569925825e-05
3.552943544778474e-05
3.810909974428509e-05
4.5798808941208924e-05
4.0459478534513474e-05
4.508907690421667e-05
5.012790766748007e-05
4.519887084428616e-05
4.874683016223268e-05
5.7883841963315055e-05
5.621062005005867e-05
5.4062519391656764e-05
5.4325809662319055e-05
5.9545969372905066e-05
7.538097118848266e-05
5.943395679011406e-05
6.04708094899292e-05
7.021442154746453e-05
7.013249516909461e-05
6.967259534301898e-05
8.35096468670855e-05
8.655324533626119e-05
7.939010153608776e-05
8.212749458810278e-05
8.346815622859177e-05
8.35711784091755e-05
9.779069962758384e-05
9.683040890787537e-05
0.00010514770092820621
0.00010916892800330903
0.00010201026124620798
0.00011727768348323196
0.00010783694066556258
0.00012257199574997686
0.00013760968832772144
0.00012672981317872288
0.00013314900932305513
0.0001275995976472321
0.0001388147394915091
0.00014974702407483383
0.00014295705882040328
0.00015599092814312074
0.00015764160570340137
0.00015878145451985313
0.0001634318965286532
0.00017736648471968752
0.00018077921690541247
0.00018745165620891118
0.00019436257811445847
0.00020379286120644066
0.00020228123749264416
0.00022031470662103688
0.00023458873845197146
0.0002264910820007076
0.00023487132668678068
0.0002503068569460679
0.0002510645364724547
0.0002581775485620036
0.00027586683298115925
0.0002796753642428677
0.0002893880567843487
0.00029907470818605724
0.00031276096404011996
0.00032591244450635125
0.0003541512585940286
0.00035154615198606983
0.00036588281978397236
0.00038657824525300665
0.0003977541022210868
0.00039229213479224733
0.00042568561205506947
0.00043519995397529144
0.00044828073668845363
0.0004690208574745363
0.00046892132833314146
0.00048397056789184213
0.0005026197749529028
0.0005251366811859969
0.0005437068576568319
0.0005649007637909896
0.0005836540151976453
0.0006192896966234879
0.0006294654563649852
0.0006463952986496952
0.0006784335797659443
0.0006956997419642349
0.0007136382383996473
0.0007439495713691735
0.0007782728524866475
0.0007872710203547791
0.0008164756454410052
0.0008389532721415594
0.0008703845223914997
0.0008968984969122064
0.0009321422455212042
0.0009626470556252805
0.0009980943303279663
0.0010305687356935945
0.0010732355556243042
0.0011021979460498143
0.0011385409364630728
0.0011714426257254632
0.001218803646032989
0.0012720043583732451
0.0012984078074831271
0.0013361158367057528
0.00138419844216125
0.0014297760188938973
0.0014930392891151702
0.0015314390188271895
0.0015771038645127319
0.001623927171274235
0.0016753315738809475
0.0017423557013828638
0.0017866975375814926
0.0018434135074983813
0.0019108438124436327
0.0019676219637199763
0.0020342869642240016
0.002092677913142375
0.0021646886754044864
0.0022333183476728625
0.0022933796944576076
0.0023657177706659063
0.002431129520450389
0.0025159893193593646
0.002591806327819109
0.0026664631063086936
0.0027412251383278708
0.002827979982028115
0.0029154307160121186
0.0030016706552788808
0.0030789825654465868
0.0031689160261816284
0.003268336614398758
0.0033586409209686034
0.003470553951521439
0.003553540132263358
0.0036590547649348487
0.0037627321930077005
0.00385481102712816
0.003962141731716421
0.004085764134167073
0.004182575244569919
0.004291364133422834
0.004430129551846533
0.0045287356941728085
0.004648364545682527
0.004776726136630978
0.004893504804964122
0.0050070646482067325
0.005132714854129619
0.005261986159503918
0.005401064628107939
0.0055319853876709055
0.0056741607395608355
0.005795648389313921
0.0059486073744993324
0.006074349843379584
0.0062194207343377736
0.0063766671629044685
0.006519595816832221
0.006658345661587095
0.006805127248626556
0.0069611703016422485
0.007119931782181517
0.007261426168109737
0.007424655054730907
0.007573434520398672
0.007739475160287555
0.007895886488431095
0.008064878340938242
0.008215978553247705
0.008383716895706763
0.008556791603233716
0.008720560354650492
0.008888509668093321
0.00904978770146401
0.009225094146364932
0.009393962932644936
0.0095644762758314
0.00973694820048319
0.009916754704519103
0.010092100627999893
0.010259361663367663
0.010439590954788382
0.010611462759295736
0.010783096446721806
0.010960510934573474
0.011133375942053799
0.011321825059239708
0.011489110540775126
0.011671043828827679
0.011858917413177444
0.0120364583873737
0.012200213232106315
0.012384746097742773
0.012561530939817697
0.012738851292233962
0.012927170185329292
0.01310663436965769
0.013269753846809236
0.013449184140308185
0.013644414512308306
0.013810495576787386
0.013974852755891052
0.014153209349644631
0.014334348202706692
0.014506867588379428
0.014685312171168525
0.014849126003156273
0.015022112355570761
0.01519723231179086
0.01537162234505297
0.015543057799623436
0.015704737315705736
0.015879869728919308
0.016040502082110105
0.016204585865121652
0.016370498884817165
0.0165348429050526
0.01670479141298261
0.01686382778944791
0.01703707022662061
0.017182659810487232
0.017346729103718456
0.017504819928815904
0.017683231878241192
0.017811951513349703
0.017973543670868206
0.018123568922190074
0.018274346649525076
0.018423924503303882
0.018570100398566866
0.018716573882493065
0.0188741434410341
0.019007842841149074
0.0191693227993603
0.019297830736668437
0.01944446498782645
0.019574165215907352
0.019716406208134866
0.019848648780332073
0.019993536311272493
0.020130143090553783
0.020256760021582176
0.02038667907127855
0.020516473346115772
0.0206442339885463
0.020773628586264473
0.02090136423816567
0.021021857509806677
0.021143468053212246
0.02126007966955458
0.021397142683090287
0.021496883268218553
0.021611781338154116
0.021745607987114796
0.021849978738442313
0.02195805590090711
0.022066502529501247
0.022174989535202916
0.022280732558654422
0.022395223731530963
0.022501563787074668
0.02261419970405051
0.022719053355648385
0.022807789188273288
0.0229002518523488
0.023005405878985963
0.023098419146275796
0.023193403065430614
0.023296143218418473
0.023385062110621326
0.023473234232150458
0.02355846412232875
0.023652208271008984
0.023735265171834094
0.023828189481709318
0.023912922976966035
0.023995140182020088
0.024086071761492293
0.024156305289911566
0.02424102250918932
0.024332402016582277
0.024397041549672035
0.024481059475451393
0.024545983460922648
0.024636149880540782
0.02469979239061809
0.024776598406096022
0.024859679378361612
0.024906359308380005
0.02499133353405246
0.025059332953873307
0.025112896886866555
0.025173807229898527
0.02524959731526216
0.025301313356252048
0.025367287211454266
0.02542842096456591
0.025489510039918305
0.0255492588790861
0.02561577512347978
0.025670404979152735
0.025724570873469823
0.02579903848592266
0.02582819125109683
0.02588363393806115
0.025942252692935337
0.026011027882586465
0.026046208402726756
0.026114195223073688
0.026140421159899313
0.02619495003186546
0.026260605063992942
0.02630192050217279
0.02634479497176871
0.026374648940594318
0.026437151427312264
0.026468219558841335
